Station Code,Station Name,Country,State,Latitude,Longitude,Elevation,Start,End,Timezone UTC,Timezone Name,Source,Wind Direction,Wind Speed,Wind Gust,Sea Level Pressure,Dry Bulb Temperature,Wet Bulb Temperature,Relative Humidity,Rain,Rain Intensity,Cloud Oktas,Mean Correction Factors
001006,WYNDHAM AERO,Australia,WA,-15.51,128.1503,3.8,1951,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
001007,TROUGHTON ISLAND,Australia,WA,-13.7542,126.1485,6.0,1956,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
001018,MOUNT ELIZABETH,Australia,WA,-16.4181,126.1025,546.0,1973,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
001019,KALUMBURU,Australia,WA,-14.2964,126.6453,23.0,1997,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
001020,TRUSCOTT,Australia,WA,-14.09,126.3867,51.0,1944,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
002032,WARMUN,Australia,WA,-17.0154,128.2174,203.0,1897,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
002056,KUNUNURRA AERO,Australia,WA,-15.7814,128.71,44.0,1971,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
002064,ARGYLE AERODROME,Australia,WA,-16.638,128.4516,164.0,1986,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
003003,BROOME AIRPORT,Australia,WA,-17.94711586,122.2358698,7.4,1939,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
003030,BIDYADANGA,Australia,WA,-18.6844,121.7803,11.0,1891,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
003032,DERBY AERO,Australia,WA,-17.3706,123.6611,6.2,1951,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
003057,CYGNET BAY,Australia,WA,-16.4513,123.0087,7.0,1963,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
003080,CURTIN AERO,Australia,WA,-17.5768,123.8297,77.5,1989,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
003093,FITZROY CROSSING AERO,Australia,WA,-18.1814,125.5619,114.5,1997,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
003102,BROOME NTC AWS,Australia,WA,-18.0015,122.2176,0.0,1991,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,False,False,True,True,False,
003108,YAMPI SOUND (DEFENCE),Australia,WA,-16.7671,123.981,41.3,2018,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
004019,MANDORA,Australia,WA,-19.7419,120.8433,7.5,1913,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
004028,PARDOO STATION,Australia,WA,-20.1078,119.5811,9.0,1904,2023,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
004032,PORT HEDLAND AIRPORT,Australia,WA,-20.3725,118.6317,6.4,1942,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
004083,KARRATHA AERO,Australia,WA,-20.70982784,116.7742206,5.3,1971,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,"0.93,0.9,0.93,0.93,0.94,1.0,1.0,1.0,1.0,1.0,1.0,0.92,0.94,0.94,0.92,0.93"
004090,ROEBOURNE AERO,Australia,WA,-20.7593789,117.1582905,10.7,2001,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
004095,LEGENDRE ISLAND,Australia,WA,-20.3583,116.8431,29.0,1992,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
004100,BEDOUT ISLAND,Australia,WA,-19.5894,119.1,8.6,1993,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
004106,MARBLE BAR,Australia,WA,-21.1756,119.7497,182.3,2000,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
005007,LEARMONTH AIRPORT,Australia,WA,-22.24063212,114.0967866,5.0,1945,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
005008,MARDIE,Australia,WA,-21.1906,115.9797,11.0,1885,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
005017,ONSLOW AIRPORT,Australia,WA,-21.6689,115.1092,10.5,1940,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
005094,BARROW ISLAND AIRPORT,Australia,WA,-20.874,115.4066,6.4,1998,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
005098,KARIJINI NORTH,Australia,WA,-22.2999,118.4498,474.0,2018,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
006011,CARNARVON AIRPORT,Australia,WA,-24.8878,113.67,4.0,1945,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
006044,DENHAM,Australia,WA,-25.9265,113.5325,6.0,1893,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
006072,EMU CREEK STATION,Australia,WA,-23.0314,115.0414,111.0,1898,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
006099,MURCHISON,Australia,WA,-26.8956,115.9567,287.0,1987,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
006105,SHARK BAY AIRPORT,Australia,WA,-25.8925,113.5772,33.8,2000,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
007045,MEEKATHARRA AIRPORT,Australia,WA,-26.6136,118.5372,517.0,1944,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
007139,PAYNES FIND,Australia,WA,-29.2708,117.6836,339.0,1919,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
007176,NEWMAN AERO,Australia,WA,-23.4213,119.8023,524.0,1971,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
007185,PARABURDOO AERO,Australia,WA,-23.1726,117.7493,423.7,1974,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
007600,MOUNT MAGNET AERO,Australia,WA,-28.1156,117.8425,407.0,1995,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
008025,CARNAMAH,Australia,WA,-29.6883,115.8857,268.0,1887,2023,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
008095,MULLEWA,Australia,WA,-28.5367,115.5142,268.0,1896,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,False,False,True,
008137,WONGAN HILLS,Australia,WA,-30.8917,116.7186,283.0,1907,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
008251,KALBARRI,Australia,WA,-27.7119,114.165,6.0,1970,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
008290,NORTH ISLAND,Australia,WA,-28.3009,113.5937,2.2,1990,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
008296,MORAWA AIRPORT,Australia,WA,-29.2039,116.0247,271.4,1997,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
008297,DALWALLINU,Australia,WA,-30.2761,116.6714,324.5,1997,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
008315,GERALDTON AIRPORT,Australia,WA,-28.8047,114.6989,29.7,2011,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
009021,PERTH AIRPORT,Australia,WA,-31.92737452,115.9762988,15.4,1944,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,"1.18,1.3,1.34,1.31,1.22,1.22,1.2,1.17,1.19,1.04,1.09,1.07,1.08,1.11,1.17,1.2"
009037,BADGINGARRA RESEARCH STN,Australia,WA,-30.3381,115.5394,275.0,1962,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,False,True,True,True,True,True,False,
009053,PEARCE RAAF,Australia,WA,-31.66688355,116.0190262,40.0,1937,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
009091,INNER DOLPHIN PYLON,Australia,WA,-31.98889693,115.8311053,0.0,1999,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,False,False,False,False,True,True,False,
009106,GOSNELLS CITY,Australia,WA,-32.0481,115.9844,10.0,1961,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,False,False,True,
009111,KARNET,Australia,WA,-32.4389,116.0789,286.0,1963,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,True,True,True,
009114,LANCELIN,Australia,WA,-31.016,115.3322,1.5,1965,2021,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
009131,JURIEN BAY,Australia,WA,-30.3081,115.0311,1.6,1968,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
009172,JANDAKOT AERO,Australia,WA,-32.10107975,115.8793036,30.0,1972,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
009178,GINGIN AERO,Australia,WA,-31.4626841,115.8641194,73.0,1968,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009193,ROTTNEST ISLAND,Australia,WA,-32.0069,115.5022,43.1,1983,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009194,MEDINA RESEARCH CENTRE,Australia,WA,-32.2208,115.8075,14.0,1983,2018,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
009214,OCEAN REEF,Australia,WA,-31.7594,115.7278,10.0,1985,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,False,False,False,False,True,True,False,
009215,SWANBOURNE,Australia,WA,-31.95601618,115.7617966,41.0,1985,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,False,True,True,True,True,True,False,
009225,PERTH METRO,Australia,WA,-31.919138,115.872798,24.9,1993,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009240,BICKLEY,Australia,WA,-32.00585606,116.1364674,384.0,1969,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,False,True,True,True,True,True,False,
009254,ARMAMENT JETTY,Australia,WA,-32.1758,115.6808,9.0,2001,2023,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
009255,COLPOYS POINT,Australia,WA,-32.2272,115.6994,3.0,2001,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,False,False,False,False,True,True,False,
009256,GARDEN ISLAND HSF,Australia,WA,-32.2433,115.6839,6.0,2001,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009265,HILLARYS BOAT HARBOUR NTC AWS,Australia,WA,-31.8256,115.7386,0.0,1991,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,False,False,True,True,False,
009280,LANCELIN (DEFENCE),Australia,WA,-30.8392,115.2283,3.4,2018,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009281,MILLENDON (SWAN VALLEY),Australia,WA,-31.81112281,116.0225835,15.6,2017,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009500,ALBANY,Australia,WA,-35.0289,117.8808,3.0,1877,2023,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
009518,CAPE LEEUWIN,Australia,WA,-34.37272507,115.1356493,13.0,1897,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009519,CAPE NATURALISTE,Australia,WA,-33.5372,115.0189,109.0,1903,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009534,DONNYBROOK,Australia,WA,-33.5719,115.8247,63.0,1900,2023,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
009538,DWELLINGUP,Australia,WA,-32.71017785,116.0594102,267.0,1934,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009542,ESPERANCE AERO,Australia,WA,-33.6825,121.8275,142.0,1950,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
009573,MANJIMUP,Australia,WA,-34.2508,116.145,286.7,1915,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009581,MOUNT BARKER,Australia,WA,-34.625,117.6361,300.0,1886,2023,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
009592,PEMBERTON,Australia,WA,-34.4478,116.0433,174.0,1941,2023,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
009603,BUSSELTON AERO,Australia,WA,-33.6818,115.4026,16.3,1997,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
009617,BRIDGETOWN,Australia,WA,-33.9486,116.1311,178.7,1997,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009746,WITCHCLIFFE,Australia,WA,-34.0281,115.1042,80.0,1999,2021,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009789,ESPERANCE,Australia,WA,-33.83,121.8925,25.0,1969,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
009871,WINDY HARBOUR,Australia,WA,-34.8373,116.026,4.5,1984,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
009937,BUSSELTON JETTY,Australia,WA,-33.6294,115.3383,3.0,1997,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,False,False,False,False,True,True,False,
009961,HOPETOUN NORTH,Australia,WA,-33.9306,120.1283,26.0,1995,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009964,ROCKY GULLY,Australia,WA,-34.5714,117.0106,250.0,1995,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,False,True,True,True,True,True,False,
009965,BUNBURY,Australia,WA,-33.35641184,115.6448401,5.2,1995,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009977,MANDURAH,Australia,WA,-32.5219,115.7119,3.0,2001,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009994,COLLIE EAST,Australia,WA,-33.3608,116.1717,200.0,2002,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,False,True,True,True,True,True,False,
009998,NORTH WALPOLE,Australia,WA,-34.9469,116.7222,73.0,2004,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
009999,ALBANY AIRPORT,Australia,WA,-34.9411,117.8158,68.4,2012,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
010007,BENCUBBIN,Australia,WA,-30.8081,117.8603,359.0,1912,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
010058,GOOMALLING,Australia,WA,-31.2994,116.8269,239.0,1887,2023,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
010073,KELLERBERRIN,Australia,WA,-31.6183,117.7217,250.0,1892,2023,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
010092,MERREDIN,Australia,WA,-31.4756,118.2789,315.0,1903,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,True,True,True,
010111,NORTHAM,Australia,WA,-31.6508,116.6586,170.0,1877,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,False,False,True,
010286,CUNDERDIN AIRFIELD,Australia,WA,-31.6219,117.2217,216.7,1942,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
010311,YORK,Australia,WA,-31.8997,116.765,179.0,1996,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
010515,BEVERLEY,Australia,WA,-32.1083,116.9247,199.0,1886,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,False,False,True,
010524,BROOKTON,Australia,WA,-32.3728,117.0086,250.0,1908,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,False,False,True,
010536,CORRIGIN,Australia,WA,-32.3292,117.8733,295.0,1910,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
010568,HYDEN,Australia,WA,-32.4419,118.8983,299.0,1928,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,False,False,True,
010612,NAREMBEEN,Australia,WA,-32.0656,118.3956,276.0,1927,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,False,False,True,
010614,NARROGIN,Australia,WA,-32.9342,117.1797,338.0,1891,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,False,False,True,
010622,ONGERUP,Australia,WA,-33.9634,118.4788,286.0,1914,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
010626,PINGELLY,Australia,WA,-32.5336,117.0831,297.0,1891,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,False,False,True,
010633,RAVENSTHORPE,Australia,WA,-33.5803,120.0458,232.0,1901,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
010647,WAGIN,Australia,WA,-33.3075,117.3403,256.0,1891,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,False,True,True,True,False,False,True,
010692,NEWDEGATE RESEARCH STATION,Australia,WA,-33.1129,118.84,320.0,1954,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
010905,JACUP,Australia,WA,-33.8878,119.1092,305.0,1993,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
010911,LAKE GRACE,Australia,WA,-33.1006,118.4647,286.0,1997,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
010916,KATANNING,Australia,WA,-33.6856,117.6064,320.0,1999,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
010917,WANDERING,Australia,WA,-32.67231854,116.6706143,275.0,1998,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,False,True,True,True,True,True,False,
011003,EUCLA,Australia,WA,-31.6797,128.8958,93.1,1876,2023,UTC +08:45,Australia/Eucla,BOM,True,True,True,True,True,True,True,True,True,False,
011017,BALLADONIA,Australia,WA,-32.4569,123.8653,151.0,1891,2022,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
011019,EYRE,Australia,WA,-32.2464,126.3008,5.6,1885,2023,UTC +08:45,Australia/Eucla,BOM,True,True,False,True,True,True,True,True,True,True,
011052,FORREST,Australia,WA,-30.8453,128.1092,159.0,1993,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
012009,NORSEMAN AERO,Australia,WA,-32.2147,121.7547,262.5,1999,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
012038,KALGOORLIE-BOULDER AIRPORT,Australia,WA,-30.7847,121.4533,365.3,1939,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
012044,MUNGLINUP WEST,Australia,WA,-33.5547,120.6997,220.0,2002,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
012071,SALMON GUMS RES.STN.,Australia,WA,-32.9869,121.6239,249.0,1932,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,False,True,True,True,True,True,False,
012090,YEELIRRIE,Australia,WA,-27.2842,120.0931,487.0,1928,2023,UTC +08:00,Australia/Perth,BOM,,,,,,,,,,,
012239,BULGA DOWNS,Australia,WA,-28.4967,119.7436,438.5,1924,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
012241,LEONORA AERO,Australia,WA,-28.8789,121.3186,370.0,2007,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
012305,LAVERTON AERO,Australia,WA,-28.6133,122.4236,464.3,1991,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,"1.13,1.2,1.22,1.16,1.03,1.08,1.03,1.07,1.1,1.12,1.16,1.2,1.17,1.15,1.06,1.02"
012314,LEINSTER AERO,Australia,WA,-27.8386,120.7031,497.0,1994,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
012320,SOUTHERN CROSS AIRFIELD,Australia,WA,-31.2353,119.3564,347.4,1996,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
013011,WARBURTON AIRFIELD,Australia,WA,-26.1317,126.5839,459.0,1940,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,False,
013012,WILUNA,Australia,WA,-26.5914,120.2258,521.0,1898,2019,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
013015,CARNEGIE,Australia,WA,-25.7964,122.9753,448.0,1942,2023,UTC +08:00,Australia/Perth,BOM,True,True,False,True,True,True,True,False,False,True,
013017,GILES METEOROLOGICAL OFFICE,Australia,WA,-25.0341,128.301,598.0,1956,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
013030,TELFER AERO,Australia,WA,-21.7125,122.2281,291.9,1974,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
013044,WILUNA AERO,Australia,WA,-26.6273,120.2195,502.4,2017,2023,UTC +08:00,Australia/Perth,BOM,True,True,True,True,True,True,True,True,True,True,
014015,DARWIN AIRPORT,Australia,NT,-12.42447352,130.8922708,30.4,1941,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,True,
014031,CHARLES POINT,Australia,NT,-12.3895,130.6306,14.0,1996,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014041,MIDDLE POINT,Australia,NT,-12.605,131.2988,14.1,2001,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014072,DARWIN NTC AWS,Australia,NT,-12.4719,130.8458,0.0,1990,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,False,False,True,True,False,
014142,PIRLANGIMPI AIRPORT,Australia,NT,-11.4021,130.4217,18.3,1963,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014153,BLACK POINT,Australia,NT,-11.1538,132.143,5.0,1965,2023,UTC +09:30,Australia/Darwin,BOM,True,True,False,True,True,True,True,False,False,True,
014198,JABIRU AIRPORT,Australia,NT,-12.6592,132.894,26.5,1984,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,True,
014253,CHANNEL POINT,Australia,NT,-13.1672,130.1226,3.0,1990,2023,UTC +09:30,Australia/Darwin,BOM,True,True,False,True,True,True,True,False,False,True,
014254,POINT STUART,Australia,NT,-12.2403,131.8785,1.0,1992,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014272,BATCHELOR AIRPORT,Australia,NT,-13.0544,131.0252,104.0,1992,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014274,MCCLUER ISLAND,Australia,NT,-11.0468,132.9791,1.4,1993,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014277,DUM IN MIRRIE AIRSTRIP,Australia,NT,-12.635,130.3725,3.5,1994,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014299,NGUKURR AIRPORT,Australia,NT,-14.7236,134.7456,14.5,2012,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014305,KATHERINE COUNTRY CLUB,Australia,NT,-14.4728,132.2612,106.0,2012,2022,UTC +09:30,Australia/Darwin,BOM,,,,,,,,,,,
014308,CROKER ISLAND AIRPORT,Australia,NT,-11.1629,132.4813,9.2,2012,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014309,MURGANELLA AIRSTRIP,Australia,NT,-11.5485,132.9266,9.5,2012,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014310,OENPELLI AIRPORT,Australia,NT,-12.3272,133.0069,7.5,2012,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014314,NOONAMAH AIRSTRIP,Australia,NT,-12.6099,131.0474,17.5,2013,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014401,WARRUWI AIRPORT,Australia,NT,-11.65,133.3797,19.2,1916,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014404,MILINGIMBI AIRPORT,Australia,NT,-12.0932,134.8919,15.0,2003,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014405,MANINGRIDA AIRPORT,Australia,NT,-12.0569,134.2339,28.1,2003,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,True,
014508,GOVE AIRPORT,Australia,NT,-12.2741,136.8201,51.6,1944,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,True,
014517,NGAYAWILI,Australia,NT,-11.9971,135.5726,8.1,1999,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014518,GROOTE EYLANDT AIRPORT,Australia,NT,-13.97455518,136.4630386,13.7,1999,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,True,"1.48,1.46,1.49,1.51,1.49,1.49,1.52,1.5,1.48,1.41,1.38,1.43,1.45,1.39,1.43,1.44"
014626,DALY WATERS AIRSTRIP,Australia,NT,-16.2637,133.3782,209.8,1939,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014627,BULMAN,Australia,NT,-13.6715,134.3415,103.4,2002,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014703,CENTRE ISLAND,Australia,NT,-15.7426,136.8192,12.2,1968,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014704,MCARTHUR RIVER MINE AIRPORT,Australia,NT,-16.4423,136.076,40.0,1968,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,True,
014723,BORROLOOLA AIRPORT,Australia,NT,-16.0755,136.3041,16.1,1987,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014808,BRADSHAW - ANGALLARI VALLEY (DEFENCE),Australia,NT,-15.4397,130.5731,60.0,2017,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014825,VICTORIA RIVER DOWNS,Australia,NT,-16.403,131.0145,88.5,1885,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
